,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10),Epoch: 11 (ckpt: 11)
3064,"‹‹Bir kente girdiğinizde sizi kabul ederlerse, önünüze konulanı yiyin.",2.055104970932007,1.8187175989151,1.7035541534423828,1.574413776397705,1.47943913936615,1.5238361358642578,1.3505275249481201,1.3621171712875366,1.3674798011779785,1.2810181379318237,1.2760754823684692
3065,Bu senin hatan.,2.4070165157318115,1.8918253183364868,2.153424024581909,1.6836103200912476,1.4434164762496948,1.3685948848724365,1.3265886306762695,1.3999605178833008,1.2140636444091797,1.1621252298355103,1.1988414525985718
3066,# Son çalıştırmak bitirmek vermedi! Belki PHP betikleri için bellek veya zaman sınırlaması yükseltebilirsiniz. Daha fazla bilgi,1.9335293769836426,1.8484388589859009,1.7544766664505005,1.7658562660217285,1.6342333555221558,1.6571577787399292,1.5336518287658691,1.5633434057235718,1.4764058589935303,1.4720710515975952,1.412295937538147
3067,Eğitimle ilgili başka bir nokta: modern laik dünyada birisine bir şey söylediğinizde onu hatırlayacağına inanıyoruz.,1.5754517316818237,1.5198395252227783,1.4414863586425781,1.4440977573394775,1.3755615949630737,1.4810596704483032,1.412787914276123,1.395785927772522,1.345884919166565,1.3521877527236938,1.3500924110412598
3068,Kapat şunu.,2.53459095954895,2.228170871734619,2.257197141647339,1.8811687231063843,1.9757455587387085,1.6082990169525146,1.479619026184082,1.5665395259857178,1.328013300895691,1.3534163236618042,1.380753755569458
3069,"Şimdi ben insanların onayını mı, Tanrının onayını mı arıyorum? Yoksa insanları mı hoşnut etmeye çalışıyorum? Eğer hâlâ insanları hoşnut etmek isteseydim, Mesihin kulu olmazdım.",1.7083598375320435,1.5101101398468018,1.519240140914917,1.4882917404174805,1.4095712900161743,1.3747739791870117,1.358723759651184,1.3337677717208862,1.2917346954345703,1.2530015707015991,1.2059428691864014
3070,Bugün çok büyük bir proje tamamlandıktan ve tam olarak test sonra yayınlanmaya hazır. Google Hediye Kartı Code Generator Çal almaya hazır mısınız 2018 İnsan doğrulama olmadan. Bu program google oynamak için kullanılmayan anlık hediye kartı kodları verecektir.,1.7760688066482544,1.6501917839050293,1.7174696922302246,1.5987554788589478,1.5369458198547363,1.4925615787506104,1.428591012954712,1.3705062866210938,1.3440442085266113,1.3210455179214478,1.3160879611968994
3071,Vaktimizi boşa harcıyoruz.,1.8534300327301025,1.8489470481872559,1.4410234689712524,1.4122810363769531,1.2771670818328857,1.0593488216400146,1.0644996166229248,1.0515999794006348,0.913834810256958,0.9318254590034485,0.9187307357788086
3072,"Meryemle birlikte evde bulunan ve kendisini teselli eden Yahudiler, onun hızla kalkıp dışarı çıktığını gördüler. Ağlamak için mezara gittiğini sanarak onu izlediler.",1.7523573637008667,1.577047348022461,1.6150087118148804,1.486069679260254,1.4556891918182373,1.392572045326233,1.4035588502883911,1.3374464511871338,1.3340247869491577,1.3462324142456055,1.312009334564209
3073,Anasayfa / Snapchat / takipçileri / 250 Seguidores en Snapchat,3.3100359439849854,2.919632911682129,2.7864153385162354,2.6438236236572266,2.501176118850708,2.5930254459381104,2.2612838745117188,2.2345776557922363,2.3784878253936768,2.422389268875122,2.3851797580718994
3074,Yerinizde olsam bunu yapmazdım.,1.8423775434494019,1.713913083076477,1.8030920028686523,1.6062229871749878,1.2922405004501343,1.349935531616211,1.2143611907958984,1.1312144994735718,1.0660736560821533,0.9611724019050598,0.9368612766265869
3075,Tam bir hödüksün ya.,3.0438196659088135,2.543416738510132,2.966398239135742,2.1884377002716064,2.349139451980591,1.9423450231552124,1.9178225994110107,1.8139395713806152,1.8434679508209229,1.7675795555114746,1.7376182079315186
3076,Askerler de dikenlerden bir taç örüp Onun başına geçirdiler. Sonra Ona mor bir kaftan giydirdiler.,2.161257028579712,1.9462581872940063,2.0154101848602295,1.901086688041687,1.7406595945358276,1.7720375061035156,1.8198179006576538,1.611897587776184,1.6040279865264893,1.6420844793319702,1.5763713121414185
3077,Yorumlar (0),2.8014235496520996,2.6881680488586426,2.75132155418396,2.666802167892456,2.6260972023010254,2.362468719482422,2.363490104675293,2.3214690685272217,2.5199406147003174,2.5826237201690674,2.610283374786377
3078,Çünkü Tanrının beğenisini kazananların belli olması için aranızda bölünmeler olması gerekiyor!,1.467939853668213,1.3763631582260132,1.4259766340255737,1.3312773704528809,1.4518882036209106,1.4185450077056885,1.3574298620224,1.3248745203018188,1.3532304763793945,1.31228506565094,1.255990982055664
3079,"‹‹Yason onları evine aldı. Onların hepsi, İsa adında başka bir kral olduğunu söyleyerek Sezarın buyruklarına karşı geliyorlar.››",1.6905245780944824,1.4845750331878662,1.5531553030014038,1.4600050449371338,1.443803071975708,1.4888057708740234,1.4234161376953125,1.3623594045639038,1.3936923742294312,1.375223994255066,1.373537302017212
3080,Telefon +41 71 228 20 11,3.8778674602508545,3.091186285018921,3.196589946746826,2.503695011138916,3.081238031387329,2.613539218902588,2.7433061599731445,2.364180326461792,2.326366424560547,2.4573540687561035,2.387629508972168
3081,"Ayrıca, 1 Ocak 2018 yıl «Spike» TV kanalı ve 10 Ocak 2018 yıl ""Dorama"" kanal paketine transfer edilecek ""Film Artı"".",2.582019805908203,2.1887805461883545,2.1873152256011963,2.10841703414917,2.038205146789551,1.9646446704864502,1.9831329584121704,1.8436191082000732,1.8052908182144165,1.780079960823059,1.774482250213623
3082,"Korkma, torunum.",3.0694210529327393,2.631838321685791,2.737020492553711,2.367168664932251,2.249453544616699,2.3987841606140137,2.1845715045928955,2.1741089820861816,2.1952431201934814,2.124176025390625,2.1663858890533447
3083,"O yeri dokuz yıl önce ilk kez gördüğü zaman, kalbinin yerinden fırlayacakmış gibi hissettiğini hatırladığını söyledi.",1.5757226943969727,1.3494455814361572,1.366409182548523,1.3630269765853882,1.2494609355926514,1.230922818183899,1.1503889560699463,1.103142261505127,1.152189016342163,1.0974862575531006,1.084259033203125
3084,"Ama meleklerden biraz aşağı kılınmış olan İsayı, Tanrının lütfuyla herkes için ölümü tatsın diye çektiği ölüm acısı sonucunda yücelik ve onur tacı giydirilmiş olarak görüyoruz.",1.8998997211456299,1.7025365829467773,1.81049644947052,1.798996090888977,1.7491892576217651,1.770211935043335,1.7006349563598633,1.686069369316101,1.6587278842926025,1.6500275135040283,1.6256308555603027
3085,"Yani, tam anlamıyla durumu binlerce kez daha kötü hale getirebilecek çok şey var.",1.6341872215270996,1.3985302448272705,1.3154428005218506,1.2394143342971802,1.171480655670166,1.1183218955993652,1.1447582244873047,1.124563455581665,1.1328887939453125,1.1026586294174194,1.0855509042739868
3086,Böylece 1992 Evde Ses Kayıt Yasası çıktığında medya şirketleri kopyalamanın yasal ve yasal olmayan ayrımından ümitlerini kestiler çünkü Meclis bu çerçevede hareket etmeye devam ederse vatandaşların medya çevresine katılım haklarını genişletebilirlerdi.,1.8200254440307617,1.5969135761260986,1.6386183500289917,1.5709962844848633,1.5456331968307495,1.5438594818115234,1.5249511003494263,1.4831818342208862,1.4622831344604492,1.433919906616211,1.435904622077942
3087,Coşkulu olacaklardır.,2.159320116043091,1.879202961921692,1.940937876701355,1.763197422027588,1.6199895143508911,1.6707168817520142,1.7135363817214966,1.677734375,1.5536611080169678,1.605392336845398,1.6230864524841309
3088,Istırap ve yaralarından ötürü Göğün Tanrısına küfrettiler. Yaptıklarından tövbe etmediler.,2.2037956714630127,1.774400234222412,1.8877238035202026,1.745069980621338,1.6831451654434204,1.5499399900436401,1.5707157850265503,1.4815400838851929,1.4734591245651245,1.466772198677063,1.4317504167556763
3089,"Demek ki, bazılarının huzur diyarına gireceği kesindir. Daha önce iyi haberi almış olanlar söz dinlemedikleri için o diyara giremediler.",1.8287805318832397,1.7193783521652222,1.7700891494750977,1.698603630065918,1.6497645378112793,1.5694893598556519,1.4742329120635986,1.4984108209609985,1.5062627792358398,1.4494150876998901,1.4247947931289673
3090,Bu bir kandırmaca.,2.223367691040039,2.3356261253356934,2.3967809677124023,2.0728440284729004,2.244797945022583,1.7261202335357666,1.853671669960022,1.66831374168396,1.463071584701538,1.6720478534698486,1.653550386428833
3091,"Ama yaşım ilerledikçe, ""başarı"" kelimesinin ne anlama geldiği konusunda ince düşünüyorum.",1.8080650568008423,1.495231032371521,1.5668025016784668,1.3914780616760254,1.3327879905700684,1.298803448677063,1.2088638544082642,1.161975622177124,1.149309754371643,1.1366336345672607,1.1300134658813477
3092,Bu sefer ciddiyim.,2.053515911102295,1.8194656372070312,1.6954560279846191,1.5745350122451782,1.478926658630371,1.5116249322891235,1.4369090795516968,1.472856879234314,1.4040169715881348,1.4252917766571045,1.4028441905975342
3093,"Planlaması gereken bir düğün yok mu, efendim?",1.6453217267990112,1.45981764793396,1.4625864028930664,1.3928018808364868,1.2637767791748047,1.3448489904403687,1.3591066598892212,1.3019273281097412,1.343283772468567,1.3097361326217651,1.321102499961853
3094,"ProgressPlay LTD tarafından desteklenmektedir, Goldman Casino böyle Microgaming'den olarak sektördeki en iyi isimleri ile getirilen, NextGen Eğlence ve NetEnt, Bizim oyuncular emin olabilirsiniz:",2.30710768699646,2.1812257766723633,2.057898759841919,2.1546072959899902,2.0622897148132324,2.0036869049072266,1.936914324760437,1.9688392877578735,1.9316867589950562,1.8965688943862915,1.8725841045379639
3095,Büyük ve yüksek surları ve on iki kapısı vardı. Kapıları on iki melek bekliyordu. Kapıların üzerine İsrailoğullarının on iki oymağının adları yazılmıştı.,1.7523549795150757,1.5757124423980713,1.5647077560424805,1.4960010051727295,1.2889580726623535,1.3886665105819702,1.3487448692321777,1.340237021446228,1.2955657243728638,1.2697545289993286,1.235895037651062
3096,Kaptan'ı duydunuz.,2.26953125,2.3396482467651367,2.2276864051818848,2.259225368499756,2.077725887298584,1.8412753343582153,1.886574149131775,1.947452187538147,1.8965133428573608,1.8761388063430786,1.8737925291061401
3097,Duvar olduğu sürece ateşkese gerek yok.,2.062607765197754,1.8969099521636963,1.7322988510131836,1.872029185295105,1.7764252424240112,1.680823564529419,1.7681958675384521,1.6780543327331543,1.6331387758255005,1.5166411399841309,1.541252613067627
3098,Web tarayıcıları Modern teknolojilerin desteği ile hızlı ve güvenli bir tarayıcı. Yazılım Yandex arama motorunun hizmet kullanışlı fonksiyonlar kümesi içerir ve destekler.,1.7758311033248901,1.6304266452789307,1.6022108793258667,1.468119502067566,1.4446126222610474,1.2776292562484741,1.2235583066940308,1.2294278144836426,1.1713968515396118,1.1347318887710571,1.1063108444213867
3099,Hiçbir şey hissetmiyorum.,1.0046615600585938,0.9282534122467041,0.8483749032020569,0.8651810884475708,0.8227139115333557,0.7075884938240051,0.7091586589813232,0.713232696056366,0.7576712965965271,0.6976681351661682,0.6829996705055237
3100,Yakında gelemeyecek.,1.903314471244812,1.5846569538116455,1.6475492715835571,1.501361608505249,1.4207898378372192,1.6290982961654663,1.6252033710479736,1.5020179748535156,1.4458496570587158,1.395555019378662,1.381529688835144
3101,Food & onunu,4.664290428161621,4.331658363342285,4.850595951080322,4.269172191619873,4.210919380187988,4.679056644439697,4.600944519042969,4.332544803619385,4.4811248779296875,4.540841102600098,4.479451656341553
3102,- Ben de sevindim.,1.3512465953826904,1.2856141328811646,1.476051688194275,1.4957091808319092,1.3707185983657837,1.4031497240066528,1.283592700958252,1.2818365097045898,1.3532556295394897,1.3948160409927368,1.37474524974823
3103,"Yeruşalimden gelen din bilginleri ise, ‹‹Baalzevul Onun içine girmiş›› ve ‹‹Cinleri, cinlerin önderinin gücüyle kovuyor›› diyorlardı.",2.19854736328125,1.9041855335235596,1.8871387243270874,1.8499298095703125,1.8404721021652222,1.908779501914978,1.7951748371124268,1.7681910991668701,1.697473406791687,1.7440052032470703,1.687817096710205
3104,Buraya nasıl geldim sizce?,1.7374296188354492,1.6222649812698364,1.5422300100326538,1.329592227935791,1.2650563716888428,1.4167358875274658,1.5107463598251343,1.302878499031067,1.2183337211608887,1.1884455680847168,1.135769009590149
3105,"Belki de yemek yapmaya odaklanabilirdin. Fransız mutfağına ne dersin?""",1.7909826040267944,1.5466748476028442,1.5726882219314575,1.5308635234832764,1.495737910270691,1.4123072624206543,1.4731321334838867,1.4436336755752563,1.4719308614730835,1.4808701276779175,1.4517556428909302
3106,- Burada olmaz.,1.441770076751709,1.430523157119751,1.3460333347320557,1.4197648763656616,1.2948697805404663,1.2732547521591187,1.2177804708480835,1.187049150466919,1.1881320476531982,1.1888618469238281,1.1727817058563232
3107,"Dünya sizden nefret edemez, ama benden nefret ediyor. Çünkü yaptıklarının kötü olduğuna tanıklık ediyorum.",1.3723523616790771,1.2508456707000732,1.26958429813385,1.134413480758667,1.1473772525787354,1.09152352809906,1.024753451347351,1.0046430826187134,1.0365065336227417,0.9665156602859497,0.9524468779563904
3108,Çünkü onun yüzünden birçok Yahudi gidip İsaya iman ediyordu.,1.958974838256836,1.7187130451202393,1.8939532041549683,1.6697317361831665,1.7876858711242676,1.696847677230835,1.6467249393463135,1.5996404886245728,1.6760741472244263,1.6723843812942505,1.6276272535324097
3109,- Söz vermen gerekiyor.,1.4171507358551025,1.2666003704071045,1.2122008800506592,1.2159452438354492,1.237385630607605,1.0545154809951782,1.1058483123779297,1.1290383338928223,1.1323777437210083,1.0974229574203491,1.129960060119629
3110,Seni buraya kim getirdi?,1.8491761684417725,1.5255736112594604,1.4640661478042603,1.4058480262756348,1.342185616493225,1.207211971282959,1.1674062013626099,1.138810157775879,1.0408096313476562,0.982370138168335,0.9890956878662109
3111,"Anne babanız, kardeşleriniz, akraba ve dostlarınız bile sizi ele verecek ve bazılarınızı öldürtecekler.",1.6897192001342773,1.5522137880325317,1.5202542543411255,1.5461788177490234,1.4300822019577026,1.396488070487976,1.3874528408050537,1.315084457397461,1.343090534210205,1.3265081644058228,1.2849972248077393
3112,Kardeşlerimiz Kuzunun kanıyla Ve ettikleri tanıklık bildirisiyle Onu yendiler. Ölümü göze alacak kadar Vazgeçmişlerdi can sevgisinden.,2.0823006629943848,1.8869779109954834,1.9010130167007446,1.8844270706176758,1.7917872667312622,1.729304313659668,1.7449830770492554,1.7333147525787354,1.7023836374282837,1.7221957445144653,1.6725910902023315
3113,"Basariya ulasirken, daima musteriler ve projeler uzerine yogunlastim ve parayi dusunmedim. Ondan sonra tum bu yoksaydigim para yagmaya basladi.",2.9219863414764404,2.6685256958007812,2.7508842945098877,2.7004549503326416,2.644343376159668,2.5440220832824707,2.40498685836792,2.3071343898773193,2.1225311756134033,2.1351428031921387,2.0633156299591064
3114,"Amazon Fire TV yorumu: basit, hızlı, 4K ve iyi TV akışı",2.8810842037200928,2.6551122665405273,2.697573184967041,2.7270915508270264,2.5788140296936035,2.600027084350586,2.4955546855926514,2.370211601257324,2.4132139682769775,2.3121273517608643,2.280357599258423
3115,"Öyleyse şunu bilin ki, İbrahimin gerçek oğulları iman edenlerdir.",1.9306678771972656,1.6577383279800415,1.8537278175354004,1.6329149007797241,1.4712790250778198,1.5829628705978394,1.540486216545105,1.523698329925537,1.4933265447616577,1.4755135774612427,1.4051846265792847
3116,Bunlara şimdiden kavuştuğumu ya da yetkinliğe eriştiğimi söylemiyorum. Ama Mesih İsanın beni kazanmakla benim için öngördüğü ödülü kazanmak için koşuyorum.,1.8087207078933716,1.595690131187439,1.6488916873931885,1.5871537923812866,1.6131699085235596,1.5560513734817505,1.542476773262024,1.4188406467437744,1.4332062005996704,1.4280086755752563,1.4187291860580444
3117,Neyle olsun?,2.4587645530700684,2.0931663513183594,2.4164161682128906,2.306088447570801,2.40592098236084,2.2060539722442627,2.162421703338623,2.5494143962860107,2.7179083824157715,2.441666603088379,2.565232515335083
3118,- Beğendin mi?,1.4745458364486694,1.3546416759490967,1.5918611288070679,1.4594765901565552,1.3567619323730469,1.3500237464904785,1.2386738061904907,1.2312997579574585,1.220134973526001,1.2210668325424194,1.193357229232788
3119,"O günlerde Celilenin Nasıra Kentinden çıkıp gelen İsa, Yahya tarafından Şeria Irmağında vaftiz edildi.",2.374335765838623,1.9037225246429443,2.079923629760742,1.8110663890838623,1.8398699760437012,1.8863211870193481,1.86042320728302,1.7420201301574707,1.7886922359466553,1.7096394300460815,1.7303131818771362
3120,Ayın DressLily.com Kupon Kodu: 12% tüm öğeler için indirim,2.0173256397247314,1.357867956161499,1.2360219955444336,1.2825827598571777,1.2295297384262085,1.07967209815979,1.097474217414856,1.1073797941207886,1.0723029375076294,1.0458524227142334,1.0258065462112427
3121,"Pavlusla Barnaba ise Antakyada kaldılar, birçoklarıyla birlikte öğretip Rabbin sözünü müjdelediler.",2.340346336364746,2.124011993408203,2.191995859146118,2.1009862422943115,2.0572316646575928,1.8835939168930054,1.8831628561019897,1.9014312028884888,1.9253051280975342,1.7971266508102417,1.8352018594741821
3122,"Halk umut içinde bekliyordu. Yahyayla ilgili olarak herkesin aklında, ‹‹Acaba Mesih bu mu?›› sorusu vardı.",2.0711658000946045,1.8779605627059937,1.8905320167541504,1.8851622343063354,1.8391499519348145,1.825843095779419,1.803818702697754,1.741775393486023,1.7294886112213135,1.680674433708191,1.6479853391647339
3123,Teşekkürler demir-çelik fabrikası.,1.9227774143218994,1.93759286403656,1.9174762964248657,1.9158177375793457,1.8622064590454102,1.8717280626296997,1.897371768951416,1.876281499862671,1.8556480407714844,1.8785468339920044,1.8081597089767456
3124,ne olabilir ki?,1.4224082231521606,1.3182685375213623,1.3285667896270752,1.3268646001815796,1.2944145202636719,1.2996621131896973,1.3068300485610962,1.3048204183578491,1.3510953187942505,1.2743358612060547,1.276123046875
3125,Karşılaştırmak için buraya tıklayınız,1.2072442770004272,1.0215649604797363,1.0651501417160034,0.8397660851478577,1.024707317352295,0.8866207003593445,0.7986531257629395,0.6793590188026428,0.7087790966033936,0.7448704242706299,0.7257512211799622
3126,13 Nisan 5780,4.093235015869141,3.339214324951172,3.3038151264190674,3.2300832271575928,3.091980457305908,3.09476375579834,3.0686120986938477,3.2687201499938965,3.6355817317962646,3.4652719497680664,3.6153740882873535
3127,Ertesi gün Yahya yine öğrencilerinden ikisiyle birlikteydi.,1.9893321990966797,1.7917954921722412,1.7878062725067139,1.7282134294509888,1.6838327646255493,1.6667412519454956,1.505079984664917,1.4927235841751099,1.5271577835083008,1.4874258041381836,1.4934715032577515
3128,"Birçoklarını iyileştirmiş olduğundan, çeşitli hastalıklara yakalananlar Ona dokunmak için üzerine üşüşüyordu.",1.540723443031311,1.309636116027832,1.4726535081863403,1.3949782848358154,1.3805674314498901,1.330132246017456,1.3292210102081299,1.2633764743804932,1.2373324632644653,1.2241487503051758,1.2268810272216797
3129,"Modern liberal bir bireyselciye ""Bir vaaza ne dersin?""",2.850621461868286,2.497710943222046,2.4798851013183594,2.515491247177124,2.2287237644195557,2.2099382877349854,2.2332866191864014,2.3016724586486816,2.378175973892212,2.2627005577087402,2.242902994155884
3130,Tam burada acı var yara bantları ya da şiirin iyileştiremeyeceği.,2.0211100578308105,1.9132941961288452,2.0225632190704346,1.9371271133422852,1.9015578031539917,1.9054046869277954,1.8250640630722046,1.785197377204895,1.7835990190505981,1.808692455291748,1.7909581661224365
3131,"Grup Çalışması - Özgürlük Programı, El-Hifzat Ilam (bir etnik azınlık kökenli kadınlar için MK-ACT tarafından geliştirilen)",2.3434839248657227,2.2722043991088867,2.1101927757263184,2.175908327102661,2.0862483978271484,2.0549631118774414,2.1169331073760986,2.102515935897827,2.03981614112854,2.0582566261291504,2.033003091812134
3132,"İNTERNET HOLDINGS, INC. Florida'da bir reklam ajansı dayanır. Biz Reklam geliştirmek & müşterileri için Pazarlama kampanyaları.",1.9537203311920166,1.7662724256515503,1.7529938220977783,1.691575527191162,1.6118334531784058,1.5985431671142578,1.572661280632019,1.4981709718704224,1.5041552782058716,1.4834126234054565,1.4656420946121216
3133,ödüller beklenen etkiyi yarattı: Daha çok paraya daha iyi performans.,2.0210134983062744,1.8504939079284668,1.7725903987884521,1.7716509103775024,1.76646888256073,1.8203001022338867,1.669335126876831,1.7765095233917236,1.7178455591201782,1.715097188949585,1.685237169265747
3134,"Bu web sitesi deneyiminizi iyileştirmek için çerezleri kullanır. Biz bu ok kabul etmiş olacaksınız, ancak devre dışı bırakabilirsiniz isterseniz.kabul etmek Görüntüle",1.5702452659606934,1.338971734046936,1.278914213180542,1.2397661209106445,1.1151515245437622,1.147470474243164,1.0409157276153564,1.078823208808899,1.0531096458435059,1.0734491348266602,1.0263216495513916
3135,Gitmemiz gerek.,1.2598097324371338,1.1999783515930176,1.0929757356643677,1.2443734407424927,1.2352930307388306,1.1428457498550415,1.1102837324142456,1.1414616107940674,1.1374295949935913,1.086159348487854,1.0757040977478027
3136,"Mesihin hizmetkârları mıdırlar? Aklımı kaçırmış gibi konuşuyorum. Ben Onun daha üstün bir hizmetkârıyım. Ben daha çok emek verdim, hapse daha çok girdim, sayısız dayak yedim, çok kez ölümle burun buruna geldim.",2.0445268154144287,1.859865427017212,1.8663383722305298,1.849404215812683,1.7565243244171143,1.666611909866333,1.6859931945800781,1.6029402017593384,1.5721923112869263,1.532328724861145,1.5059691667556763
3137,- Ne görüyorsun?,1.2842962741851807,1.1435843706130981,1.0573184490203857,1.1031733751296997,1.053256869316101,0.9394336938858032,1.0629103183746338,0.9522040486335754,1.1060606241226196,1.071999192237854,1.0443966388702393
3138,Kaltağın teki.,2.8681023120880127,2.5481491088867188,2.052945613861084,1.9505441188812256,1.774785041809082,1.9998613595962524,1.8040833473205566,1.7722777128219604,1.8230199813842773,1.6855204105377197,1.7112699747085571
3139,Affedersiniz.,1.4631963968276978,1.167873501777649,1.116418719291687,1.2696216106414795,1.209452509880066,1.1680047512054443,1.1821091175079346,1.1150364875793457,1.179802417755127,1.2114319801330566,1.2679674625396729
3140,Varsayılan dil olarak ayarlayınDüzenle Çeviri Tema tasarımı Digitalnature Yazılar (RSS) ve Yorumlar (RSS) ^,2.9126319885253906,2.5719058513641357,2.4988853931427,2.420320987701416,2.390692949295044,2.344684600830078,2.405463933944702,2.253598690032959,2.2056806087493896,2.21686053276062,2.2558984756469727
3141,Atlamaya iki dakika.,2.215747833251953,1.858788251876831,2.134065628051758,2.174450635910034,1.9297055006027222,2.012328624725342,1.718118667602539,2.063615083694458,1.8829238414764404,1.8714648485183716,1.8424699306488037
3142,Ne güzel değil mi?,1.3996069431304932,1.3140811920166016,1.2207003831863403,1.2317426204681396,1.2274399995803833,1.160688042640686,1.139256238937378,1.065082311630249,1.0855895280838013,1.0797148942947388,1.0730639696121216
3143,"Aynı zaman da-- bazen de, ''Kişi elimin altında olmazsa, çalıştığını nerden bileyim?",2.1546425819396973,1.7416948080062866,1.7719138860702515,1.803649663925171,1.6412522792816162,1.6033399105072021,1.6300358772277832,1.5802738666534424,1.5890849828720093,1.598192572593689,1.5757980346679688
3144,bunu yapmıyorum.,1.134893536567688,1.2151581048965454,1.136754035949707,1.1379077434539795,1.0741742849349976,1.1844160556793213,1.053863763809204,1.2561897039413452,1.2683671712875366,1.159364104270935,1.2213969230651855
3145,Aileye hoş geldin.,2.144225597381592,1.7398844957351685,1.4881088733673096,1.6307286024093628,1.5181350708007812,1.706191062927246,1.4142177104949951,1.4158753156661987,1.5085961818695068,1.4790457487106323,1.4952201843261719
3146,Devamını oku,2.031423568725586,1.8339523077011108,2.117905378341675,1.650442123413086,1.8022079467773438,1.6476023197174072,1.6383386850357056,1.6090891361236572,1.742776870727539,1.4748833179473877,1.3976320028305054
3147,"Irak'dan veya Vietnam'dan gelen eski bir askerseniz, imtiyazlarınızı almak için bir dünya kağıt işiyle uğraşıyorsunuz. Küçük çaplı bir iş kredisi almaya çalışıyorsanız, yine bir dünya kağıt işiyle karşılaşıyorsunuz.",1.7747666835784912,1.5623058080673218,1.6001191139221191,1.487101435661316,1.4728729724884033,1.4182038307189941,1.3959170579910278,1.3166882991790771,1.3042984008789062,1.2760940790176392,1.265522837638855
3148,"Bir Kanadalı sistemi kandırdığı zaman bile, onlar bunu toplumun faydalanacağı şekilde yapıyorlar.",1.6405242681503296,1.483538269996643,1.468131422996521,1.4766894578933716,1.403953194618225,1.3706772327423096,1.3683769702911377,1.2962534427642822,1.317322015762329,1.2810218334197998,1.260582447052002
3149,Aracı popüler servis YouTube video izlemek için. Yazılım altyazı desteği ile yüksek kalitede video görüntülemenizi sağlar.,1.7951961755752563,1.476011037826538,1.5758830308914185,1.3850164413452148,1.4337788820266724,1.3428345918655396,1.2661311626434326,1.2570945024490356,1.1397911310195923,1.1287884712219238,1.1051485538482666
3150,Topla kendini artık.,2.0319316387176514,2.1298019886016846,2.1820201873779297,2.2673144340515137,2.280298948287964,2.264324903488159,2.0674922466278076,1.989302635192871,2.0112907886505127,1.838647723197937,1.9321696758270264
3151,"Warby Parker'ı kuranlar şirketlerinin adını bulmaya çalışırken sofistike, benzersiz, kötü şeyler andırmayan bir marka adı bulmaya çalışıyorlardı ve 2 binden fazla deneme sonucunda Warby ile Parker'i birleştirdiler.",2.010981321334839,1.7875609397888184,1.7726120948791504,1.7082539796829224,1.638977289199829,1.6832671165466309,1.6194840669631958,1.6492551565170288,1.6049224138259888,1.5934796333312988,1.57723069190979
3152,"Yemeğe çağrılanların başköşeleri seçtiğini farkeden İsa, onlara şu benzetmeyi anlattı: ‹‹Biri seni düğüne çağırdığı zaman başköşeye kurulma. Belki senden daha saygın birini de çağırmıştır. İkinizi de çağıran gelip, ‹Yerini bu adama ver› diyebilir. O zaman utançla kalkıp en arkaya geçersin.",1.9063793420791626,1.768390417098999,1.813823938369751,1.7229140996932983,1.6272677183151245,1.6912370920181274,1.635583758354187,1.565171241760254,1.5868078470230103,1.5370051860809326,1.5516222715377808
3153,"Yaşadığım şey, kendime aldığım çok pahalı bir çift ayakkabıydı.",1.6237555742263794,1.340628743171692,1.3498291969299316,1.3171027898788452,1.3054786920547485,1.279181957244873,1.291182279586792,1.307827115058899,1.2628443241119385,1.2337604761123657,1.262910008430481
3154,"Bu acele, bu amaç, hayatımı gerçekten değiştirdi.",1.5780664682388306,1.516661524772644,1.6124367713928223,1.4788204431533813,1.488672137260437,1.5018541812896729,1.5415480136871338,1.4862955808639526,1.4137426614761353,1.3906488418579102,1.3661218881607056
3155,"Aşağıdaki bilgileri toplayarak, size daha iyi hizmet vermeyi amaçlıyoruz.:",1.490020513534546,1.457870602607727,1.4171955585479736,1.4086664915084839,1.3035736083984375,1.1868630647659302,1.2387508153915405,1.2033683061599731,1.0896250009536743,1.1629117727279663,1.1148862838745117
3156,"(Alkışlar) Matt Ridley : Mark,bir soru.",2.99094295501709,2.875974416732788,2.8377323150634766,2.6481969356536865,2.759385585784912,2.9998960494995117,2.762481927871704,2.7258806228637695,2.8687992095947266,2.893906593322754,2.9096505641937256
3157,"Fransız kanalı MB Canlı TV, ki çevirir 23 Eylül 2017 , Şifrelenmemiş biçimde (FTA) Astra 1KR uydusuna (19,2° E) geçmiş yayın yüksek çözünürlüklü. HD iletim kanalı, bir frekansta SD olarak değiştirilir 11,229 GHz, Pol. V (SR: 22000, FEC: 2/3; DVB-S2 / 8PSK).",2.650554895401001,1.9848861694335938,2.134626626968384,1.9285306930541992,1.6922483444213867,1.5532945394515991,1.482420802116394,1.4623079299926758,1.3693181276321411,1.3300238847732544,1.334477186203003
3158,Kendisinden böyle söz edilen kişi başka bir oymaktandır. Bu oymaktan hiç kimse sunakta hizmet etmemiştir.,1.7788714170455933,1.639175534248352,1.6349536180496216,1.6467742919921875,1.4767357110977173,1.523859977722168,1.443500280380249,1.3666222095489502,1.3720533847808838,1.357047200202942,1.4116555452346802
